date,XOM,CVX,spread,zscore_full
2021-10-25,55.08762741088867,95.77197265625,-25.916945760756548,-0.456289255820016
2021-10-26,56.3631591796875,95.98225402832033,-24.819271378811848,-0.3148979222778637
2021-10-27,54.899288177490234,94.27462005615234,-24.838814179215078,-0.3174152285533962
2021-10-28,55.05339050292969,95.15787506103516,-25.43177482729351,-0.3937944336700299
2021-10-29,55.19034957885742,96.3103485107422,-26.269585480921734,-0.5017127448931162
2021-11-01,56.18339157104492,96.34397888183594,-25.304988280884743,-0.37746307059295797
2021-11-02,55.48997497558594,95.75515747070312,-25.500375799984027,-0.4026309184878835
2021-11-03,54.72809219360352,95.06535339355467,-25.678817693241832,-0.4256160019174598
2021-11-04,55.13899612426758,95.48595428466795,-25.62366080124987,-0.4185112478655637
2021-11-05,55.66118621826172,96.52064514160156,-25.97661913435708,-0.4639757774416561
2021-11-08,56.26042938232422,96.86553955078124,-25.669089961664085,-0.42436297373101245
2021-11-09,56.808311462402344,97.58056640625,-25.72598236442346,-0.43169127876106494
2021-11-10,55.689151763916016,96.02433776855467,-25.528873502728118,-0.40630170488879797
2021-11-11,55.79326629638672,96.03274536132812,-25.43187016829505,-0.3938067145354402
2021-11-12,55.36815643310547,96.09163665771484,-25.906790682803603,-0.4549811811873116
2021-11-15,55.84532165527344,98.2703628540039,-27.272406607284182,-0.6308860395357648
2021-11-16,56.40923309326172,98.65731811523438,-27.035784509831913,-0.6004067694948221
2021-11-17,55.79326629638672,98.21485137939452,-27.277509990742743,-0.6315434058774158
2021-11-18,55.18595886230469,97.38943481445312,-27.186674589531307,-0.6198429064202202
2021-11-19,52.63530731201172,95.22805786132812,-27.90921909874521,-0.7129137964598684
2021-11-22,53.364070892333984,96.92992401123048,-28.619905257679363,-0.8044572135191473
2021-11-23,54.769535064697266,98.96366119384766,-28.93458955727573,-0.8449916684509285
2021-11-24,55.073184967041016,99.7209930419922,-29.27149598270475,-0.8883885533139378
2021-11-26,53.13850021362305,97.44048309326172,-29.27731021286793,-0.8891374837525228
2021-11-29,53.43347930908203,97.72982025146484,-29.22705441539368,-0.8826640392228986
2021-11-30,51.915225982666016,96.04496002197266,-29.32024172344792,-0.8946674875785477
2021-12-01,51.87186050415039,95.38973999023438,-28.809417729486313,-0.8288682971268215
2021-12-02,53.16453552246094,97.97657775878906,-29.704707347324344,-0.9441904683050322
2021-12-03,52.8261833190918,97.35540771484376,-29.5176697849694,-0.9200981775502941
2021-12-06,53.4248046875,98.87857055664062,-30.20734970605764,-1.0089357830951649
2021-12-07,54.02342987060547,100.34219360351562,-30.84666665683548,-1.0912861391875013
2021-12-08,54.17958068847656,100.79317474365234,-31.071958694865017,-1.1203059853435084
2021-12-09,54.31839370727539,100.52938079833984,-30.710026997890893,-1.0736855976146056
2021-12-10,54.66542434692383,100.69957733154295,-30.50694972105869,-1.0475272327518454
2021-12-13,53.46817779541016,98.60626220703124,-29.933656380035693,-0.9736813716008643
2021-12-14,53.39009475708008,98.89558410644533,-30.256449810364984,-1.0152603628970314
2021-12-15,53.15585708618164,98.33397674560548,-30.01567623013078,-0.9842463407507556
2021-12-16,53.24260711669922,99.25299072265624,-30.706234350265717,-1.0731970670319486
2021-12-17,52.080074310302734,96.66614532470705,-29.680796067520873,-0.9411104586102421
2021-12-20,51.325286865234375,96.7086944580078,-30.47157185329327,-1.0429702129438687
2021-12-21,52.48782730102539,98.25739288330078,-30.618930873815373,-1.0619515144698939
2021-12-22,52.91294479370117,98.81900024414062,-30.66882463227222,-1.0683783247878549
2021-12-23,52.938961029052734,99.05728149414062,-30.84434826725763,-1.0909875076447828
2021-12-27,53.693756103515625,101.0824966430664,-31.802493671825133,-1.2144061267794228
2021-12-28,53.52023696899414,100.88677215576172,-31.810467729706488,-1.2154332644225458
2021-12-29,53.051753997802734,100.36771392822266,-31.839927790469318,-1.2192280120690289
2021-12-30,52.73942184448242,99.92521667480467,-31.777992815854375,-1.2112501738341677
2021-12-31,53.086448669433594,99.85713958740234,-31.37338593637527,-1.1591327998743903
2022-01-03,55.1252326965332,101.48242950439452,-30.709282960053187,-1.0735897581709515
2022-01-04,57.198726654052734,103.32896423339844,-30.197600390782426,-1.0076799747146836
2022-01-05,57.910125732421875,104.0011978149414,-30.054780958777926,-0.9892834171571744
2022-01-06,59.27220153808594,104.88616943359376,-29.441220050006052,-0.9102506944048266
2022-01-07,59.7580451965332,106.3923110961914,-30.229281054175047,-1.0117607579763344
2022-01-10,59.402339935302734,106.46039581298828,-30.64257282292624,-1.0649968317035885
2022-01-11,61.90093994140625,108.89408111572266,-30.20240007601356,-1.008298221716322
2022-01-12,61.718753814697266,108.34947967529295,-29.92395867248453,-0.9724322108064479
2022-01-13,61.276275634765625,107.89846801757812,-29.984968184544456,-0.9802908402969405
2022-01-14,62.35206985473633,109.73651885986328,-30.46380962485715,-1.0419703610315945
2022-01-18,63.401817321777344,110.09388732910156,-29.716326792372158,-0.9456871679250228
2022-01-19,63.427860260009766,109.69396209716795,-29.352024425886853,-0.8987614144801236
