date,KO,PEP,zscore,signal,pos_y,pos_x,equity,ret
2020-05-06,37.81689453125,110.72453308105467,-1.5147375658522124,1,1313.328624125124,-400.285214299003,94542.19208082979,-0.004420465625602499
2020-05-07,37.69013595581055,111.37646484375,-1.5695414596297934,1,1313.328624125124,-400.285214299003,94114.75777001298,-0.004521095834665756
2020-05-08,38.9661865234375,113.6454620361328,-1.3606516885242022,1,1313.328624125124,-400.285214299003,94882.3854789118,0.00815629479464497
2020-05-11,38.4844970703125,113.77246856689452,-1.476096138981277,1,1313.328624125124,-400.285214299003,94198.93009580024,-0.007203185076575247
2020-05-12,37.87605285644531,112.55328369140624,-1.5052933437632636,1,1313.328624125124,-400.285214299003,93887.86457270008,-0.0033022192798135563
2020-05-13,37.13238906860352,112.57022857666016,-1.6737184208325813,1,1313.328624125124,-400.285214299003,92904.40684637698,-0.010474811955719643
2020-05-14,36.9295768737793,112.67181396484376,-1.6902795963107682,1,1313.328624125124,-400.285214299003,92597.38465671398,-0.0033047107245480767
2020-05-15,36.5577392578125,115.1016845703125,-1.9380451306804125,1,1313.328624125124,-400.285214299003,91136.39839610945,-0.015777835043838895
2020-05-18,38.002803802490234,114.73767852783205,-1.4671223805117564,1,1313.328624125124,-400.285214299003,93179.94926306346,0.02242299347920307
2020-05-19,37.639434814453125,111.52882385253906,-1.2678372439449488,1,1313.328624125124,-400.285214299003,93987.18345130897,0.00866317479918921
2020-05-20,38.780269622802734,111.1309051513672,-0.9015289695021514,1,1313.328624125124,-400.285214299003,95644.75543308495,0.017636149109997667
2020-05-21,38.17182540893555,110.24195098876952,-0.9723264600480006,1,1313.328624125124,-400.285214299003,95201.50343830726,-0.004634357553329749
2020-05-22,38.05352020263672,110.47054290771484,-1.001473720158961,1,1313.328624125124,-400.285214299003,94954.62785922995,-0.002593189919918637
2020-05-26,38.94929122924805,109.8524932861328,-0.6865848576808457,1,1313.328624125124,-400.285214299003,96378.46571436293,0.01499492849620565
2020-05-27,39.49012756347656,110.74992370605467,-0.5968888430113476,1,1313.328624125124,-400.285214299003,96729.53342511528,0.003642594931867915
2020-05-28,39.79436492919922,112.00294494628906,-0.6026211476675536,1,1313.328624125124,-400.285214299003,96627.53119037885,-0.0010545097358025668
2020-05-29,39.44788360595703,111.37646484375,-0.6296290401902873,1,1313.328624125124,-400.285214299003,96423.25807293903,-0.0021140260433369917
2020-06-01,39.709861755371094,112.59562683105467,-0.6437552360953372,1,1313.328624125124,-400.285214299003,96279.30895810643,-0.0014928878956124159
2020-06-02,39.633792877197266,112.29082489013672,-0.6226379443903143,1,1313.328624125124,-400.285214299003,96301.41323323474,0.00022958489593993825
2020-06-03,40.47886276245117,112.45169067382812,-0.38397618607200196,0,0.0,0.0,97327.24054857904,0.01065225608745557
2020-06-04,40.49576187133789,111.40477752685548,-0.2745276542469004,0,0.0,0.0,97327.24054857904,0.0
2020-06-05,41.484500885009766,113.00030517578124,-0.11850517531214619,0,0.0,0.0,97327.24054857904,0.0
2020-06-08,42.12674331665039,112.80406951904295,0.095700530323261,0,0.0,0.0,97327.24054857904,0.0
2020-06-09,41.40843200683594,113.4525146484375,-0.15323425193320295,0,0.0,0.0,97327.24054857904,0.0
2020-06-10,41.08732604980469,114.44226837158205,-0.31914887901102423,0,0.0,0.0,97327.24054857904,0.0
2020-06-11,38.4844970703125,109.07549285888672,-0.5890881608461961,0,0.0,0.0,97327.24054857904,0.0
2020-06-12,38.88529586791992,110.06523895263672,-0.5423570090231754,0,0.0,0.0,97327.24054857904,0.0
2020-06-15,39.482208251953125,111.32801818847656,-0.4609899707889779,0,0.0,0.0,97327.24054857904,0.0
2020-06-16,39.88299560546875,112.34334564208984,-0.4157321534765712,0,0.0,0.0,97327.24054857904,0.0
2020-06-17,39.72099304199219,112.4201202392578,-0.45669724013564383,0,0.0,0.0,97327.24054857904,0.0
2020-06-18,40.07062530517578,113.29039001464844,-0.4122514700266397,0,0.0,0.0,97327.24054857904,0.0
2020-06-19,39.243438720703125,112.01058197021484,-0.5367677711324899,0,0.0,0.0,97327.24054857904,0.0
2020-06-22,39.004676818847656,111.81434631347656,-0.5788626566355303,0,0.0,0.0,97327.24054857904,0.0
2020-06-23,38.919395446777344,112.07884216308594,-0.6179352219700768,0,0.0,0.0,97327.24054857904,0.0
2020-06-24,38.0751838684082,110.54303741455078,-0.7310198568605535,0,0.0,0.0,97327.24054857904,0.0
2020-06-25,38.3139533996582,112.12149810791016,-0.8009924397439881,0,0.0,0.0,97327.24054857904,0.0
2020-06-26,37.15422058105469,110.0054931640625,-0.972886601104552,0,0.0,0.0,97327.24054857904,0.0
2020-06-29,37.8278923034668,111.8399429321289,-0.920167261852776,0,0.0,0.0,97327.24054857904,0.0
2020-06-30,38.10076141357422,112.8467254638672,-0.9251071673609575,0,0.0,0.0,97327.24054857904,0.0
2020-07-01,38.22014999389648,112.93204498291016,-0.8796004099919029,0,0.0,0.0,97327.24054857904,0.0
2020-07-02,38.27131652832031,113.35013580322266,-0.9017237057141503,0,0.0,0.0,97327.24054857904,0.0
2020-07-06,38.56977462768555,113.73407745361328,-0.8154564379794672,0,0.0,0.0,97327.24054857904,0.0
2020-07-07,38.55271911621094,113.96446990966795,-0.8401351047983913,0,0.0,0.0,97327.24054857904,0.0
2020-07-08,38.433326721191406,114.5190200805664,-0.9563499173944416,0,0.0,0.0,97327.24054857904,0.0
2020-07-09,37.44414520263672,113.23067474365234,-1.2260114543038272,0,0.0,0.0,97327.24054857904,0.0
2020-07-10,38.501564025878906,114.72381591796876,-0.947066433017146,0,0.0,0.0,97327.24054857904,0.0
2020-07-13,38.58683776855469,115.10773468017578,-0.9856508659485729,0,0.0,0.0,97327.24054857904,0.0
2020-07-14,39.11552810668945,115.62824249267578,-0.7942885507182545,0,0.0,0.0,97327.24054857904,0.0
2020-07-15,39.5674934387207,114.06683349609376,-0.23260330563348428,0,0.0,0.0,97327.24054857904,0.0
2020-07-16,39.354305267333984,114.2289581298828,-0.3761273276927844,0,0.0,0.0,97327.24054857904,0.0
2020-07-17,39.92564392089844,114.89445495605467,-0.10534184870881251,0,0.0,0.0,97327.24054857904,0.0
2020-07-20,39.32872009277344,113.57196807861328,-0.21360127110234092,0,0.0,0.0,97327.24054857904,0.0
2020-07-21,40.24967956542969,114.69821166992188,0.27911531047994403,0,0.0,0.0,97327.24054857904,0.0
2020-07-22,41.341209411621094,116.0462875366211,0.8807440139507544,0,0.0,0.0,97327.24054857904,0.0
2020-07-23,41.170658111572266,116.95923614501952,0.5765739603366301,0,0.0,0.0,97327.24054857904,0.0
2020-07-24,41.349727630615234,116.08894348144533,1.0014006278661562,0,0.0,0.0,97327.24054857904,0.0
2020-07-27,41.341209411621094,117.46266174316406,0.6303299141777807,0,0.0,0.0,97327.24054857904,0.0
2020-07-28,41.08538818359375,117.21521759033205,0.45923393522058686,0,0.0,0.0,97327.24054857904,0.0
2020-07-29,40.94894027709961,117.68450164794922,0.2050034540447124,0,0.0,0.0,97327.24054857904,0.0
2020-07-30,40.66754150390625,117.47969818115234,-0.0014176866207184292,0,0.0,0.0,97327.24054857904,0.0
2020-07-31,40.28379821777344,117.45410919189452,-0.35785838018206445,0,0.0,0.0,97327.24054857904,0.0
2020-08-03,39.482208251953125,116.6350326538086,-0.8536311776701118,0,0.0,0.0,97327.24054857904,0.0
2020-08-04,39.81478118896485,117.2919921875,-0.7119021725496304,0,0.0,0.0,97327.24054857904,0.0
2020-08-05,40.26675033569336,116.25106811523438,0.018487516102023965,0,0.0,0.0,97327.24054857904,0.0
2020-08-06,40.48846054077149,115.91831970214844,0.3303939815926806,0,0.0,0.0,97327.24054857904,0.0
2020-08-07,40.7613410949707,116.6691665649414,0.3896089212167365,0,0.0,0.0,97327.24054857904,0.0
2020-08-10,40.693115234375,116.02071380615234,0.511141377481165,0,0.0,0.0,97327.24054857904,0.0
2020-08-11,40.8721923828125,115.2869644165039,0.8884595294519637,0,0.0,0.0,97327.24054857904,0.0
2020-08-12,41.29856872558594,117.57357788085938,0.6222675449415991,0,0.0,0.0,97327.24054857904,0.0
2020-08-13,41.25593948364258,117.82955169677734,0.5106636366916367,0,0.0,0.0,97327.24054857904,0.0
2020-08-14,41.31562042236328,117.36878204345705,0.7034325363967652,0,0.0,0.0,97327.24054857904,0.0
2020-08-17,41.1109619140625,117.67593383789062,0.43204174347276625,0,0.0,0.0,97327.24054857904,0.0
2020-08-18,41.29004669189453,117.83805847167967,0.5869588861180033,0,0.0,0.0,97327.24054857904,0.0
2020-08-19,40.39466094970703,116.42172241210938,0.1407524310921201,0,0.0,0.0,97327.24054857904,0.0
2020-08-20,40.37760162353515,116.652099609375,0.06314329182819792,0,0.0,0.0,97327.24054857904,0.0
2020-08-21,40.317909240722656,116.43025207519533,0.07741232209628465,0,0.0,0.0,97327.24054857904,0.0
2020-08-24,40.90631484985352,117.43704223632812,0.3553085671700786,0,0.0,0.0,97327.24054857904,0.0
2020-08-25,40.85514450073242,117.14694213867188,0.3921485863378436,0,0.0,0.0,97327.24054857904,0.0
2020-08-26,41.06833267211914,118.14521026611328,0.2959383647895324,0,0.0,0.0,97327.24054857904,0.0
2020-08-27,41.12802505493164,118.08550262451172,0.36715773173816857,0,0.0,0.0,97327.24054857904,0.0
2020-08-28,42.49241638183594,119.39947509765624,1.2990181242368342,0,0.0,0.0,97327.24054857904,0.0
2020-08-31,42.23659133911133,119.5018310546875,0.9951158812986654,0,0.0,0.0,97327.24054857904,0.0
2020-09-01,41.886962890625,118.75955200195312,0.8540561225772825,0,0.0,0.0,97327.24054857904,0.0
2020-09-02,43.65214157104492,122.25772094726562,1.5070719253215414,0,0.0,0.0,97327.24054857904,0.0
2020-09-03,43.04670333862305,119.7681884765625,1.6105299316641914,0,0.0,0.0,97327.24054857904,0.0
2020-09-04,43.52424621582031,119.24398803710938,2.148806738748741,-1,-916.4857276461929,279.33274212858606,97312.60092845422,-0.00015041647171232242
2020-09-08,42.47535705566406,116.48546600341795,1.8905204553381993,-1,-916.4857276461929,279.33274212858606,97503.34734972709,0.0019601410244198814
2020-09-09,42.79940032958984,117.82608032226562,1.7612865402826163,-1,-916.4857276461929,279.33274212858606,97580.84378785493,0.0007948079756674442
2020-09-10,42.63738250732422,115.80654907226562,2.089765565887282,-1,-916.4857276461929,279.33274212858606,97165.20960770882,-0.004259382928166855
2020-09-11,43.54128646850586,116.70889282226562,2.5165181448955223,-1,-916.4857276461929,279.33274212858606,96588.84868215308,-0.005931762282844977
2020-09-14,43.59286880493164,117.44791412353516,2.2725358447283956,-1,-916.4857276461929,279.33274212858606,96748.00705359527,0.001647792406822557
2020-09-15,43.88515090942383,116.54561614990234,2.6100274837286577,-1,-916.4857276461929,279.33274212858606,96228.09330918986,-0.005373896168397452
2020-09-16,43.66164016723633,115.99563598632812,2.4476486453212933,-1,-916.4857276461929,279.33274212858606,96279.31024717279,0.0005322451710474407
2020-09-17,43.455326080322266,114.4659652709961,2.5268362809193934,-1,-916.4857276461929,279.33274212858606,96041.10704777439,-0.002474085021868855
2020-09-18,43.36935806274414,112.97926330566406,2.666296967752124,-1,-916.4857276461929,279.33274212858606,95704.61097221464,-0.003503667189012849
2020-09-21,42.20024108886719,112.78163146972656,1.8200271524210088,-1,-916.4857276461929,279.33274212858606,96720.88495005743,0.010618861176269201
2020-09-22,42.69023132324219,113.56364440917967,1.9586815565326197,-1,-916.4857276461929,279.33274212858606,96490.25771232421,-0.0023844616170779487
2020-09-23,41.44374465942383,112.5753936767578,1.2762244495009722,-1,-916.4857276461929,279.33274212858606,97356.59416241707,0.008978486228897298
2020-09-24,41.86498260498047,113.0738296508789,1.4521939219855624,-1,-916.4857276461929,279.33274212858606,97109.76508479819,-0.0025353092899603746
2020-09-25,41.88217544555664,114.76676940917967,1.051972138089633,-1,-916.4857276461929,279.33274212858606,97566.9015967371,0.004707420634163073
2020-09-28,42.36356735229492,118.56509399414062,0.5258604611146713,-1,-916.4857276461929,279.33274212858606,98186.70920661863,0.006352642133121256
2020-09-29,42.05409622192383,117.86901092529295,0.43950398746339764,0,0.0,0.0,98261.60295774974,0.0007627687264017968
2020-09-30,42.440940856933594,119.10651397705078,0.4335067854983432,0,0.0,0.0,98261.60295774974,0.0
2020-10-01,42.27760696411133,120.99708557128906,-0.13172763246872088,0,0.0,0.0,98261.60295774974,0.0
2020-10-02,42.432342529296875,118.6424331665039,0.5303305978931001,0,0.0,0.0,98261.60295774974,0.0
2020-10-05,42.44954299926758,118.5307388305664,0.5628216957578802,0,0.0,0.0,98261.60295774974,0.0
2020-10-06,42.071292877197266,116.61436462402344,0.7090574794387315,0,0.0,0.0,98261.60295774974,0.0
2020-10-07,42.604278564453125,117.74010467529295,0.838964672663835,0,0.0,0.0,98261.60295774974,0.0
2020-10-08,43.37796401977539,118.46197509765624,1.2320435026195165,0,0.0,0.0,98261.60295774974,0.0
2020-10-09,43.67884063720703,118.96900177001952,1.3199563998128754,0,0.0,0.0,98261.60295774974,0.0
2020-10-12,43.91953659057617,122.13999938964844,0.777808503135771,0,0.0,0.0,98261.60295774974,0.0
2020-10-13,43.1716423034668,123.35169982910156,-0.04105786598873518,0,0.0,0.0,98261.60295774974,0.0
2020-10-14,43.0856819152832,122.4751434326172,0.11265254980781692,0,0.0,0.0,98261.60295774974,0.0
2020-10-15,42.97393035888672,121.53844451904295,0.25325162140246704,0,0.0,0.0,98261.60295774974,0.0
2020-10-16,43.0083122253418,121.7962646484375,0.22247644097993574,0,0.0,0.0,98261.60295774974,0.0
2020-10-19,42.65584945678711,120.03457641601562,0.35610815166346743,0,0.0,0.0,98261.60295774974,0.0
2020-10-20,43.19742965698242,120.06039428710938,0.7503333835477114,0,0.0,0.0,98261.60295774974,0.0
2020-10-21,42.97393035888672,119.9658432006836,0.593799251473073,0,0.0,0.0,98261.60295774974,0.0
2020-10-22,43.567081451416016,119.97443389892578,1.024489271384178,0,0.0,0.0,98261.60295774974,0.0
2020-10-23,43.42954635620117,119.9314422607422,0.914418544560365,0,0.0,0.0,98261.60295774974,0.0
2020-10-26,42.81058883666992,118.6424331665039,0.7331338263693956,0,0.0,0.0,98261.60295774974,0.0
2020-10-27,42.89655303955078,119.5533447265625,0.5778283826941719,0,0.0,0.0,98261.60295774974,0.0
2020-10-28,41.22883224487305,115.29954528808594,0.29082171258497824,0,0.0,0.0,98261.60295774974,0.0
2020-10-29,41.28041076660156,115.1448745727539,0.3536552809695436,0,0.0,0.0,98261.60295774974,0.0
2020-10-30,41.3148078918457,114.54330444335938,0.502428737659324,0,0.0,0.0,98261.60295774974,0.0
2020-11-02,41.79620742797851,116.1417007446289,0.4825230859706386,0,0.0,0.0,98261.60295774974,0.0
2020-11-03,42.42375183105469,117.76588439941406,0.5661468634637633,0,0.0,0.0,98261.60295774974,0.0
2020-11-04,42.269012451171875,118.4706039428711,0.26478339601176776,0,0.0,0.0,98261.60295774974,0.0
2020-11-05,42.50111770629883,118.63385772705078,0.38996697210744535,0,0.0,0.0,98261.60295774974,0.0
2020-11-06,42.50971603393555,118.91742706298828,0.3111590364622662,0,0.0,0.0,98261.60295774974,0.0
2020-11-09,45.19181823730469,118.9775848388672,2.368380960513044,-1,-999.9718133863969,304.7781981307075,98245.3124940781,-0.0001657866672361008
2020-11-10,46.40392303466797,121.78766632080078,2.542658147063193,-1,-999.9718133863969,304.7781981307075,97889.69343250857,-0.0036197051293511695
2020-11-11,46.0600700378418,123.6610870361328,1.7923080361737456,-1,-999.9718133863969,304.7781981307075,98804.51452724283,0.009345428130950184
2020-11-12,45.570064544677734,123.60951232910156,1.403782108133289,-1,-999.9718133863969,304.7781981307075,99278.7873625333,0.004800113006574236
2020-11-13,45.94831466674805,124.3571548461914,1.510528408990443,-1,-999.9718133863969,304.7781981307075,99128.41304125756,-0.001514667183903251
2020-11-16,46.29217147827149,125.2594757080078,1.5427227340145169,-1,-999.9718133863969,304.7781981307075,99059.57364829336,-0.0006944466359564139
2020-11-17,46.14603042602539,124.8126220703125,1.5152227536234286,-1,-999.9718133863969,304.7781981307075,99069.51933479315,0.00010040106305231333
2020-11-18,45.22621154785156,123.2142105102539,1.1430700873258441,-1,-999.9718133863969,304.7781981307075,99502.15129124172,0.004366953219855141
2020-11-19,45.673221588134766,123.16265106201172,1.4907037563327799,-1,-999.9718133863969,304.7781981307075,99039.43965492593,-0.0046502676606603455
2020-11-20,45.277793884277344,123.24857330322266,1.118891556829801,-1,-999.9718133863969,304.7781981307075,99461.04343887109,0.00425692820369461
2020-11-23,45.2863883972168,122.90484619140624,1.1866720047095214,-1,-999.9718133863969,304.7781981307075,99347.68863839377,-0.0011396904411824504
2020-11-24,45.75059509277344,123.77281188964844,1.3238666781883541,-1,-999.9718133863969,304.7781981307075,99148.0320488014,-0.002009675235818298
2020-11-25,45.50129318237305,123.884521484375,1.0637385449205374,-1,-999.9718133863969,304.7781981307075,99431.37358121984,0.0028577625451908784
2020-11-27,45.30357360839844,124.26260375976562,0.7877942124292764,-1,-999.9718133863969,304.7781981307075,99744.31881678794,0.0031473490136639803
2020-11-30,44.70576477050781,123.94465637207033,0.3601054345352085,0,0.0,0.0,100228.71134580903,0.004856342043007222
2020-12-01,45.08697891235352,125.52587890625,0.2684888593420882,0,0.0,0.0,100228.71134580903,0.0
2020-12-02,45.14763641357422,124.27978515625,0.6203000366978247,0,0.0,0.0,100228.71134580903,0.0
2020-12-03,45.72811508178711,125.01805114746094,0.8965723255452127,0,0.0,0.0,100228.71134580903,0.0
2020-12-04,46.6551399230957,126.22972106933594,1.3313869948575445,0,0.0,0.0,100228.71134580903,0.0
2020-12-07,45.91005325317383,125.81429290771484,0.7973411065230234,0,0.0,0.0,100228.71134580903,0.0
2020-12-08,46.07467269897461,125.94409942626952,0.8849018277803946,0,0.0,0.0,100228.71134580903,0.0
2020-12-09,46.20463180541992,126.09124755859376,0.9456594325255985,0,0.0,0.0,100228.71134580903,0.0
2020-12-10,45.9620361328125,125.20846557617188,0.9568301522770789,0,0.0,0.0,100228.71134580903,0.0
2020-12-11,46.22195816040039,125.46810913085938,1.098616700830169,0,0.0,0.0,100228.71134580903,0.0
2020-12-14,46.152645111083984,124.82765197753906,1.188056981743334,0,0.0,0.0,100228.71134580903,0.0
2020-12-15,46.64647674560547,125.29500579833984,1.4747006701810805,0,0.0,0.0,100228.71134580903,0.0
2020-12-16,45.970699310302734,125.39885711669922,0.8118264650810083,0,0.0,0.0,100228.71134580903,0.0
2020-12-17,46.152645111083984,126.10855102539062,0.7622861238929922,0,0.0,0.0,100228.71134580903,0.0
2020-12-18,46.559852600097656,127.1644515991211,0.8218112528714964,0,0.0,0.0,100228.71134580903,0.0
2020-12-21,45.75409698486328,125.84027862548828,0.43341836555585533,0,0.0,0.0,100228.71134580903,0.0
2020-12-22,45.71077346801758,124.64590454101562,0.715628465171168,0,0.0,0.0,100228.71134580903,0.0
2020-12-23,45.98802185058594,124.98345947265624,0.8613806257643023,0,0.0,0.0,100228.71134580903,0.0
2020-12-24,46.2999267578125,125.54597473144533,0.9749040209970008,0,0.0,0.0,100228.71134580903,0.0
2020-12-28,46.923728942871094,127.14714813232422,1.0888720296924694,0,0.0,0.0,100228.71134580903,0.0
2020-12-29,46.897735595703125,127.58851623535156,0.9183951570042244,0,0.0,0.0,100228.71134580903,0.0
2020-12-30,47.166316986083984,127.49334716796876,1.202706297570693,0,0.0,0.0,100228.71134580903,0.0
2020-12-31,47.512882232666016,128.35011291503906,1.2721352711668161,0,0.0,0.0,100228.71134580903,0.0
2021-01-04,45.71077346801758,124.86227416992188,0.4888615081993444,0,0.0,0.0,100228.71134580903,0.0
2021-01-05,45.20827102661133,125.23439025878906,-0.19418583637675702,0,0.0,0.0,100228.71134580903,0.0
2021-01-06,43.77006912231445,123.70252990722656,-1.2945767046046606,0,0.0,0.0,100228.71134580903,0.0
2021-01-07,43.284889221191406,123.30440521240234,-1.6836275519470496,0,0.0,0.0,100228.71134580903,0.0
2021-01-08,44.2552490234375,124.78434753417967,-1.1205752198555166,0,0.0,0.0,100228.71134580903,0.0
2021-01-11,43.49281692504883,122.97553253173828,-1.3687381115070643,0,0.0,0.0,100228.71134580903,0.0
2021-01-12,43.41484451293945,122.40428924560548,-1.2523355976316166,0,0.0,0.0,100228.71134580903,0.0
2021-01-13,43.45816802978515,123.40827178955078,-1.5222679109305817,0,0.0,0.0,100228.71134580903,0.0
2021-01-14,42.65242385864258,122.6899185180664,-2.094444614471855,1,917.8795461214437,-279.7575595861598,100214.01670188046,-0.00014661112301317392
2021-01-15,42.193233489990234,122.36968994140624,-2.3802998235357453,1,917.8795461214437,-279.7575595861598,99882.12161983474,-0.003311862880749028
2021-01-19,42.028621673583984,122.94952392578124,-2.604662342874471,1,917.8795461214437,-279.7575595861598,99568.81486007167,-0.003136765165597466
2021-01-20,42.17591094970703,122.3177490234375,-2.17557060373408,1,917.8795461214437,-279.7575595861598,99880.75247887551,0.003132884721408269
2021-01-21,42.40983581542969,120.8291473388672,-1.4653531061817968,1,917.8795461214437,-279.7575595861598,100511.91490292278,0.00631915968174912
2021-01-22,42.01129913330078,119.94635772705078,-1.5481771378507212,1,917.8795461214437,-279.7575595861598,100393.07330144732,-0.001182363320709201
2021-01-25,42.262550354003906,121.32242584228516,-1.6645327901037366,1,917.8795461214437,-279.7575595861598,100238.72620012649,-0.0015374277950170878
2021-01-26,42.70440673828125,122.72452545166016,-1.6084122590476613,1,917.8795461214437,-279.7575595861598,100252.04917256234,0.0001329124275706306
2021-01-27,42.04594421386719,119.47032165527344,-1.2668230045557636,1,917.8795461214437,-279.7575595861598,100558.04800198837,0.0030522950099436397
2021-01-28,42.58311080932617,120.46566772460938,-1.0271760904306437,1,917.8795461214437,-279.7575595861598,100772.64664551878,0.0021340772597948643
2021-01-29,41.71671676635742,118.19807434082033,-1.1686866346160631,1,917.8795461214437,-279.7575595861598,100611.77766577882,-0.0015963556093334663
2021-02-01,42.00263595581055,118.5529556274414,-0.9764862723175715,1,917.8795461214437,-279.7575595861598,100774.93631893359,0.0016216655439362793
2021-02-02,42.41849136352539,119.7646026611328,-0.9147254900494334,1,917.8795461214437,-279.7575595861598,100817.6740745937,0.0004240911204831388
2021-02-03,42.25388717651367,119.45304107666016,-0.9610861783572849,1,917.8795461214437,-279.7575595861598,100753.74896666256,-0.0006340664820717601
2021-02-04,42.46181106567383,120.88971710205078,-1.157506281234376,1,917.8795461214437,-279.7575595861598,100542.67707289346,-0.002094928436250476
2021-02-05,43.01630783081055,121.99754333496094,-0.9454890400950492,1,917.8795461214437,-279.7575595861598,100741.71554863849,0.0019796416958415275
2021-02-08,43.2502326965332,121.51288604736328,-0.5872945873596603,1,917.8795461214437,-279.7575595861598,101092.01693822848,0.0034772227937776012
2021-02-09,43.05962371826172,120.82049560546876,-0.5694147746836834,1,917.8795461214437,-279.7575595861598,101110.7623160712,0.0001854288638258872
2021-02-10,42.97298812866211,119.17607879638672,-0.19362040747126047,0,0.0,0.0,101476.72242670195,0.0036193981950878307
2021-02-11,43.5794563293457,116.81332397460938,1.047479739483424,0,0.0,0.0,101476.72242670195,0.0
2021-02-12,43.9173583984375,115.86127471923828,1.5979234571062448,0,0.0,0.0,101476.72242670195,0.0
2021-02-16,43.553466796875,116.3027114868164,1.1079255665972947,0,0.0,0.0,101476.72242670195,0.0
2021-02-17,43.43217849731445,116.3719253540039,0.9577817506181023,0,0.0,0.0,101476.72242670195,0.0
2021-02-18,43.986663818359375,117.15950775146484,1.2284687164399752,0,0.0,0.0,101476.72242670195,0.0
2021-02-19,43.41484451293945,114.68425750732422,1.3720750216330182,0,0.0,0.0,101476.72242670195,0.0
2021-02-22,43.86537170410156,114.2342300415039,1.846308451372697,0,0.0,0.0,101476.72242670195,0.0
2021-02-23,43.78739547729492,114.9179229736328,1.5517817239128926,0,0.0,0.0,101476.72242670195,0.0
2021-02-24,43.9346809387207,114.3207778930664,1.7904491624050167,0,0.0,0.0,101476.72242670195,0.0
2021-02-25,43.466835021972656,112.51192474365234,1.807640525158138,0,0.0,0.0,101476.72242670195,0.0
2021-02-26,42.44448471069336,111.81087493896484,1.0833376297024255,0,0.0,0.0,101476.72242670195,0.0
2021-03-01,43.232906341552734,113.0484848022461,1.4036080257807944,0,0.0,0.0,101476.72242670195,0.0
2021-03-02,43.40618133544922,113.43798065185548,1.4146085234124626,0,0.0,0.0,101476.72242670195,0.0
2021-03-03,43.302207946777344,111.76760864257812,1.707530787092514,0,0.0,0.0,101476.72242670195,0.0
2021-03-04,43.267555236816406,112.38964080810548,1.4822182727138955,0,0.0,0.0,101476.72242670195,0.0
2021-03-05,44.00399017333984,116.05363464355467,1.143204233873762,0,0.0,0.0,101476.72242670195,0.0
2021-03-08,44.74041748046875,115.2685089111328,1.881786559678023,0,0.0,0.0,101476.72242670195,0.0
2021-03-09,44.06464767456055,115.37318420410156,1.2803366107402359,0,0.0,0.0,101476.72242670195,0.0
2021-03-10,44.5671501159668,116.53346252441406,1.3659206803124897,0,0.0,0.0,101476.72242670195,0.0
2021-03-11,44.08196640014648,116.21939086914062,1.0324330981623335,0,0.0,0.0,101476.72242670195,0.0
2021-03-12,43.99460983276367,116.06236267089844,0.979296017431842,0,0.0,0.0,101476.72242670195,0.0
2021-03-15,44.57991790771485,116.05363464355467,1.4100436194014276,0,0.0,0.0,101476.72242670195,0.0
2021-03-16,44.74591064453125,116.9085693359375,1.3038323788350077,0,0.0,0.0,101476.72242670195,0.0
2021-03-17,44.763370513916016,116.56834411621094,1.3651373532847473,0,0.0,0.0,101476.72242670195,0.0
2021-03-18,44.17805862426758,115.6174545288086,1.1098590606251224,0,0.0,0.0,101476.72242670195,0.0
2021-03-19,44.387725830078125,117.33605194091795,0.8467033860049451,0,0.0,0.0,101476.72242670195,0.0
2021-03-22,44.553714752197266,120.21492767333984,0.30439550158075834,0,0.0,0.0,101476.72242670195,0.0
2021-03-23,44.8944206237793,121.66310119628906,0.24097790595947585,0,0.0,0.0,101476.72242670195,0.0
2021-03-24,45.00799560546875,121.09606170654295,0.4703507424777395,0,0.0,0.0,101476.72242670195,0.0
2021-03-25,45.444786071777344,121.81139373779295,0.6386309675543519,0,0.0,0.0,101476.72242670195,0.0
2021-03-26,46.33585739135742,124.4896469116211,0.6934630268363184,0,0.0,0.0,101476.72242670195,0.0
2021-03-29,47.043479919433594,126.3303680419922,0.803419299118738,0,0.0,0.0,101476.72242670195,0.0
2021-03-30,46.43196487426758,124.35003662109376,0.7915713798747773,0,0.0,0.0,101476.72242670195,0.0
2021-03-31,46.04757308959961,123.39916229248048,0.7086897560259239,0,0.0,0.0,101476.72242670195,0.0
2021-04-01,45.87285232543945,123.25082397460938,0.6053222938407734,0,0.0,0.0,101476.72242670195,0.0
2021-04-05,46.13493347167969,124.8909149169922,0.415884794689309,0,0.0,0.0,101476.72242670195,0.0
2021-04-06,46.466896057128906,125.33586883544922,0.5646319233186268,0,0.0,0.0,101476.72242670195,0.0
2021-04-07,46.5455207824707,125.1090316772461,0.6753478072857078,0,0.0,0.0,101476.72242670195,0.0
2021-04-08,46.4057502746582,124.35003662109376,0.7378633443546982,0,0.0,0.0,101476.72242670195,0.0
2021-04-09,46.45816421508789,124.37621307373048,0.7602374971499071,0,0.0,0.0,101476.72242670195,0.0
2021-04-12,46.6066780090332,124.76876831054688,0.7668872827311578,0,0.0,0.0,101476.72242670195,0.0
2021-04-13,46.37953567504883,124.79497528076172,0.5722980446993543,0,0.0,0.0,101476.72242670195,0.0
2021-04-14,46.37080764770508,123.97492218017578,0.7452686463629352,0,0.0,0.0,101476.72242670195,0.0
2021-04-15,46.58920669555664,124.14936065673828,0.8592979083921461,0,0.0,0.0,101476.72242670195,0.0
