date,KO,PEP,spread,zscore_full,signal,position
2020-01-14,46.912506103515625,115.08659362792967,11.835632770319208,0.2416731926940546,0,0
2020-01-15,47.49892044067383,117.06287384033205,11.819703007299635,0.2390878753268403,0,0
2020-01-16,47.59944534301758,117.40764617919922,11.815145855530886,0.2383482733881104,0,0
2020-01-17,47.69997024536133,118.79525756835938,11.492745138139732,0.1860243202414331,0,0
2020-01-21,47.89264297485352,119.29987335205078,11.531617643222646,0.1923331248592114,0,0
2020-01-22,48.26124954223633,120.578125,11.510629995244273,0.1889269391708991,0,0
2020-01-23,48.44553756713867,120.8051528930664,11.625722917596804,0.2076059195572289,0,0
2020-01-24,48.31988906860352,120.19125366210938,11.687182794458046,0.2175805366837366,0,0
2020-01-27,48.15235137939453,119.53531646728516,11.719566096670228,0.2228361775563626,0,0
2020-01-28,47.75860977172851,119.78759765625,11.24893251548488,0.1464548045542731,0,0
2020-01-29,47.75860977172851,119.19049072265624,11.430922820487346,0.1759908808668618,0,0
2020-01-30,49.30839538574219,120.95655059814452,12.44243671580182,0.3401543048627032,0,0
2020-01-31,48.92304611206055,119.43441772460938,12.521013433134383,0.3529068958289966,0,0
2020-02-03,49.07383728027344,119.8464813232422,12.54621306024046,0.3569966637385771,0,0
2020-02-04,49.2916374206543,120.44354248046876,12.582036847650834,0.3628106773957572,0,0
2020-02-05,49.300018310546875,121.35181427001952,12.313588495232288,0.3192429113935217,0,0
2020-02-06,49.41730499267578,121.37700653076172,12.423196909100966,0.3370317846880811,0,0
2020-02-07,49.584842681884766,122.25162506103516,12.324162424834633,0.320959004960454,0,0
2020-02-10,50.05397415161133,122.49552154541016,12.718957468230847,0.3850321792398446,0,0
2020-02-11,49.91993713378906,122.84872436523438,12.477268897075136,0.3458073860211125,0,0
2020-02-12,49.76913833618164,122.84872436523438,12.326470099467713,0.3213335285048063,0,0
2020-02-13,49.93668365478515,123.1767120361328,12.394049109013984,0.3323012489174998,0,0
2020-02-14,50.22151184082031,123.6139907836914,12.54560050966613,0.35689724997855,0,0
2020-02-18,49.86967086791992,122.44508361816406,12.550026998430518,0.3576156459938762,0,0
2020-02-19,50.07072830200195,122.38616180419922,12.7690430229952,0.3931608032764832,0,0
2020-02-20,50.028839111328125,122.0749969482422,12.821992769630029,0.4017542706994725,0,0
2020-02-21,50.372314453125,122.6553192138672,12.98859355147971,0.4287927077545809,0,0
2020-02-24,49.13248443603515,119.955810546875,12.5715381129831,0.3611067875741118,0,0
2020-02-25,48.43717193603515,118.66073608398438,12.270947200092856,0.3123224518267945,0,0
2020-02-26,48.25286865234375,119.40074157714844,11.861100018269385,0.2458063940693575,0,0
2020-02-27,46.016151428222656,114.68289947509766,11.062318739621396,0.1161683630605376,0,0
2020-02-28,44.809818267822266,111.03308868408205,10.96839969081148,0.1009257917992946,0,0
2020-03-02,46.84547805786133,115.7004852294922,11.581498674607175,0.2004285558191416,0,0
2020-03-03,46.9627799987793,114.0185317993164,12.21143780082015,0.3026643870292705,0,0
2020-03-04,49.358665466308594,119.74556732177734,12.861798500751084,0.4082145330307763,0,0
2020-03-05,47.53242111206055,116.9219970703125,11.896141057070686,0.2514933717140934,0,0
2020-03-06,46.2925910949707,116.21078491210938,10.873079110004468,0.0854557592124595,0,0
2020-03-09,43.444339752197266,110.19960021972656,9.856957447937738,-0.0794554812696692,0,0
2020-03-10,44.952239990234375,113.56925201416016,10.337832335372752,-0.0014119977341274,0,0
2020-03-11,43.73753356933594,109.8524932861328,10.255944872819336,-0.0147019053640379,0,0
2020-03-12,39.50703048706055,97.65228271484376,9.743904796156563,-0.0978033363947214,0,0
2020-03-13,40.9605598449707,107.90518951416016,8.072483612395544,-0.3690662678644733,0,0
2020-03-16,38.24788284301758,95.7473373413086,9.06535933580648,-0.207927721856844,0,0
2020-03-17,39.87041473388672,108.13379669189452,6.912662053658828,-0.5572992513048236,0,0
2020-03-18,37.90139389038086,102.3765869140625,6.698362692157495,-0.5920789187984116,0,0
2020-03-19,35.34928512573242,99.34557342529295,5.070066796282482,-0.8563428412056411,0,0
2020-03-20,32.366188049316406,87.99205017089844,5.547373616843469,-0.7788784362945254,0,0
2020-03-23,31.740842819213867,89.05037689208984,4.599464383635716,-0.9327191557166532,0,0
2020-03-24,33.3380241394043,96.38230895996094,3.961969671413786,-1.0361812190875763,0,0
2020-03-25,35.163368225097656,95.24781799316406,6.133091616069965,-0.6838194631114414,0,0
2020-03-26,37.42816925048828,101.81779479980467,6.395450506509405,-0.6412399849947337,0,0
2020-03-27,36.177467346191406,101.98713684082033,5.093135385282199,-0.8525989296543629,0,0
2020-03-30,38.028167724609375,106.23731231689452,5.648438427498775,-0.7624761451945021,0,0
2020-03-31,37.39435577392578,101.68234252929688,6.402921092542904,-0.6400275478861625,0,0
2020-04-01,35.594356536865234,100.00598907470705,5.1138522421998225,-0.8492366919413835,0,0
2020-04-02,37.140846252441406,104.86573791503906,5.179154713199271,-0.8386384418488074,0,0
2020-04-03,37.0394287109375,105.48377990722656,4.889366137405787,-0.885669614685387,0,0
